datetime,no2_avg,o3_avg,pm10_avg,pm25_avg,hour,dayofweek,month,is_weekend,is_peak,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm25_lag_168h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,pm25_std_24h,aqi,aqi_category,is_hazardous
2016-12-21 14:00:00,32.1,51.516666666666666,132.26666666666668,81.91666666666667,14,2,12,0,0,0,186.0,186.0,81.91666666666667,107.0,161.31944444444443,163.53819444444443,247.49652777777777,34.2621322632777,173.3,Moderate,0
2016-12-21 15:00:00,32.1,49.46666666666667,130.26666666666668,81.91666666666667,15,2,12,0,0,0,81.91666666666667,186.0,157.0,107.0,151.30555555555554,160.4097222222222,246.0925925925926,38.098262515275614,173.3,Moderate,0
2016-12-21 16:00:00,32.1,39.833333333333336,133.0,81.91666666666667,16,2,12,0,0,0,81.91666666666667,186.0,157.0,107.0,133.95833333333331,157.28125,245.27199074074073,41.33564752535834,173.3,Moderate,0
2016-12-21 17:00:00,32.1,28.899999999999995,139.66666666666666,81.91666666666667,17,2,12,0,1,0,81.91666666666667,81.91666666666667,157.0,111.0,116.61111111111109,154.15277777777777,244.45138888888889,44.106327847597555,173.3,Moderate,0
2016-12-21 18:00:00,32.1,18.674999999999997,152.33333333333334,81.91666666666667,18,2,12,0,1,0,81.91666666666667,81.91666666666667,157.0,191.0,99.26388888888887,151.02430555555554,243.63078703703707,46.493814709702455,173.3,Moderate,0
2016-12-21 19:00:00,32.1,12.666666666666666,183.0,81.91666666666667,19,2,12,0,1,0,81.91666666666667,81.91666666666667,157.0,244.0,81.91666666666667,147.89583333333334,240.24074074074073,48.55466719607721,173.3,Moderate,0
2016-12-21 20:00:00,32.1,10.576666666666666,199.66666666666666,81.91666666666667,20,2,12,0,1,0,81.91666666666667,81.91666666666667,222.0,297.0,81.91666666666667,142.05902777777777,236.85069444444446,47.67095779285495,173.3,Moderate,0
2016-12-21 21:00:00,23.9,9.955,215.99999999999997,231.0,21,2,12,0,0,0,81.91666666666667,81.91666666666667,222.0,266.0,106.76388888888887,142.43402777777777,235.53125,48.357602472498144,385.5,Very Poor,1
2016-12-21 22:00:00,23.9,10.2,208.33333333333331,231.0,22,2,12,0,0,0,231.0,81.91666666666667,222.0,264.0,131.6111111111111,142.80902777777777,234.21180555555554,49.03164017884053,385.5,Very Poor,1
2016-12-21 23:00:00,23.9,10.15,208.5,231.0,23,2,12,0,0,0,231.0,81.91666666666667,222.0,302.0,156.45833333333331,143.18402777777777,232.11458333333334,49.693583912870984,385.5,Very Poor,1
2016-12-22 00:00:00,23.9,10.233333333333334,186.66666666666663,231.0,0,3,12,0,0,0,231.0,231.0,139.0,264.0,181.30555555555554,147.01736111111111,230.01736111111111,52.80763890338212,385.5,Very Poor,1
2016-12-22 01:00:00,23.9,10.796666666666667,180.0,231.0,1,3,12,0,0,0,231.0,231.0,139.0,256.0,206.15277777777774,150.85069444444443,227.92013888888889,55.47228591222627,385.5,Very Poor,1
2016-12-22 02:00:00,23.9,11.016666666666666,169.5,231.0,2,3,12,0,0,0,231.0,231.0,145.0,283.0,231.0,154.43402777777777,225.82291666666666,57.80647153797552,385.5,Very Poor,1
2016-12-22 03:00:00,23.9,10.96,163.0,231.0,3,3,12,0,0,0,231.0,231.0,145.0,283.0,231.0,158.01736111111111,223.72569444444446,59.826454830321474,385.5,Very Poor,1
2016-12-22 04:00:00,27.8,10.45,157.33333333333334,140.0,4,3,12,0,0,0,231.0,231.0,145.0,249.0,215.83333333333334,157.80902777777777,220.36458333333334,59.88243554209685,316.2,Very Poor,1
2016-12-22 05:00:00,27.8,9.9,158.33333333333334,140.0,5,3,12,0,0,0,140.0,231.0,145.0,249.0,200.66666666666666,157.60069444444443,217.71180555555554,59.93760835762575,316.2,Very Poor,1
2016-12-22 06:00:00,27.8,9.955,169.33333333333334,140.0,6,3,12,0,0,0,140.0,231.0,142.0,268.0,185.5,157.51736111111111,215.05902777777777,59.96162711726561,316.2,Very Poor,1
2016-12-22 07:00:00,27.8,11.21,180.91666666666666,140.0,7,3,12,0,1,0,140.0,140.0,142.0,267.0,170.33333333333331,157.43402777777777,211.47569444444446,59.985515457602375,316.2,Very Poor,1
2016-12-22 08:00:00,27.8,15.466666666666669,191.25,140.0,8,3,12,0,1,0,140.0,140.0,142.0,267.0,155.16666666666666,157.35069444444443,207.89236111111111,60.00927353438702,316.2,Very Poor,1
2016-12-22 09:00:00,27.8,24.316666666666663,190.91666666666666,140.0,9,3,12,0,1,0,140.0,140.0,142.0,240.0,140.0,157.26736111111111,204.30902777777777,60.03290150227529,316.2,Very Poor,1
2016-12-22 10:00:00,25.4,33.745000000000005,180.5,292.0,10,3,12,0,0,0,140.0,140.0,186.0,240.0,165.33333333333331,161.68402777777777,202.83680555555554,65.85556852153024,421.6,Severe,1
2016-12-22 11:00:00,25.4,42.955,165.5,292.0,11,3,12,0,0,0,292.0,140.0,186.0,240.0,190.66666666666666,166.10069444444443,202.47569444444446,70.91722218811528,421.6,Severe,1
2016-12-22 12:00:00,28.7,49.575,155.09166666666667,176.0,12,3,12,0,0,0,292.0,140.0,186.0,240.0,196.66666666666666,165.68402777777777,200.50347222222223,70.82453900721008,343.6,Very Poor,1
2016-12-22 13:00:00,28.7,52.833333333333336,143.16666666666669,176.0,13,3,12,0,0,0,176.0,292.0,186.0,132.0,202.66666666666666,165.26736111111111,198.53125,70.72917311441267,343.6,Very Poor,1
2016-12-22 14:00:00,28.7,51.516666666666666,132.26666666666668,176.0,14,3,12,0,0,0,176.0,292.0,81.91666666666667,132.0,208.66666666666666,169.1875,199.05902777777777,68.48014562048614,343.6,Very Poor,1
2016-12-22 15:00:00,28.7,49.46666666666667,130.26666666666668,176.0,15,3,12,0,0,0,176.0,176.0,81.91666666666667,132.0,214.66666666666666,173.1076388888889,199.58680555555554,65.91186143447732,343.6,Very Poor,1
2016-12-22 16:00:00,28.7,39.833333333333336,133.0,176.0,16,3,12,0,0,0,176.0,176.0,81.91666666666667,65.0,195.33333333333334,177.0277777777778,200.11458333333334,62.985278677741924,343.6,Very Poor,1
2016-12-22 17:00:00,32.1,28.899999999999995,139.66666666666666,81.91666666666667,17,3,12,0,1,0,176.0,176.0,81.91666666666667,65.0,160.31944444444443,177.02777777777774,199.33564814814815,62.985278677741924,173.3,Moderate,0
2016-12-22 18:00:00,20.5,18.674999999999997,152.33333333333334,338.0,18,3,12,0,1,0,81.91666666666667,176.0,81.91666666666667,120.0,187.31944444444443,187.69791666666666,202.89236111111111,67.6878483504365,444.1,Severe,1
2016-12-22 19:00:00,20.5,12.666666666666666,183.0,338.0,19,3,12,0,1,0,338.0,176.0,81.91666666666667,360.0,214.31944444444443,198.36805555555554,203.05902777777777,70.41690428167966,444.1,Severe,1
2016-12-22 20:00:00,20.5,10.576666666666666,199.66666666666666,338.0,20,3,12,0,1,0,338.0,81.91666666666667,81.91666666666667,375.0,241.31944444444443,209.03819444444443,203.22569444444446,71.39910442732074,444.1,Severe,1
2016-12-22 21:00:00,20.5,9.955,215.99999999999997,338.0,21,3,12,0,0,0,338.0,338.0,231.0,375.0,268.3194444444444,213.49652777777774,203.39236111111111,76.02114217418664,444.1,Severe,1
2016-12-22 22:00:00,20.5,10.2,208.33333333333331,338.0,22,3,12,0,0,0,338.0,338.0,231.0,394.0,295.3194444444444,217.9548611111111,203.55902777777777,80.11937417288263,444.1,Severe,1
2016-12-22 23:00:00,19.8,10.15,208.5,461.0,23,3,12,0,0,0,338.0,338.0,231.0,332.0,358.5,227.53819444444443,205.43402777777777,94.25594709247167,487.3,Severe,1
2016-12-23 00:00:00,19.8,10.233333333333334,186.66666666666663,461.0,0,4,12,0,0,0,461.0,338.0,231.0,325.0,379.0,237.12152777777774,206.87847222222223,105.62947666289274,487.3,Severe,1
2016-12-23 01:00:00,19.8,10.796666666666667,180.0,461.0,1,4,12,0,0,0,461.0,338.0,231.0,322.0,399.5,246.7048611111111,208.32291666666666,115.06225467627391,487.3,Severe,1
2016-12-23 02:00:00,19.8,11.016666666666666,169.5,461.0,2,4,12,0,0,0,461.0,461.0,231.0,323.0,420.0,256.2881944444444,209.76736111111111,123.00159306135902,487.3,Severe,1
2016-12-23 03:00:00,19.8,10.96,163.0,461.0,3,4,12,0,0,0,461.0,461.0,231.0,324.5,440.5,265.87152777777777,211.21180555555554,129.7219899377509,487.3,Severe,1
2016-12-23 04:00:00,32.1,10.45,157.33333333333334,81.91666666666667,4,4,12,0,0,0,461.0,461.0,140.0,346.0,397.8194444444444,263.45138888888886,207.69675925925924,132.68046892341025,173.3,Moderate,0
2016-12-23 05:00:00,32.1,9.9,158.33333333333334,81.91666666666667,5,4,12,0,0,0,81.91666666666667,461.0,140.0,421.0,334.63888888888886,261.03125,204.18171296296296,135.52931616056136,173.3,Moderate,0
2016-12-23 06:00:00,32.1,9.955,169.33333333333334,81.91666666666667,6,4,12,0,0,0,81.91666666666667,461.0,140.0,456.5,271.4583333333333,258.6111111111111,200.66666666666666,138.27530795138387,173.3,Moderate,0
2016-12-23 07:00:00,32.1,11.21,180.91666666666666,81.91666666666667,7,4,12,0,1,0,81.91666666666667,81.91666666666667,140.0,364.0,208.27777777777774,256.19097222222223,197.15162037037035,140.92445701168398,173.3,Moderate,0
2016-12-23 08:00:00,32.1,15.466666666666669,191.25,81.91666666666667,8,4,12,0,1,0,81.91666666666667,81.91666666666667,140.0,436.0,145.0972222222222,253.77083333333334,193.63657407407408,143.48212754177143,173.3,Moderate,0
2016-12-23 09:00:00,32.1,24.316666666666663,190.91666666666666,81.91666666666667,9,4,12,0,1,0,81.91666666666667,81.91666666666667,140.0,436.0,81.91666666666667,251.35069444444443,191.49652777777777,145.95312880742105,173.3,Moderate,0
2016-12-23 10:00:00,32.1,33.745000000000005,180.5,81.91666666666667,10,4,12,0,0,0,81.91666666666667,81.91666666666667,292.0,245.0,81.91666666666667,242.5972222222222,189.85648148148147,149.66191300564407,173.3,Moderate,0
2016-12-23 11:00:00,14.6,42.955,165.5,430.0,11,4,12,0,0,0,81.91666666666667,81.91666666666667,292.0,186.0,139.93055555555554,248.3472222222222,193.05092592592592,154.22393309030315,477.1,Severe,1
2016-12-23 12:00:00,14.6,49.575,155.09166666666667,430.0,12,4,12,0,0,0,430.0,81.91666666666667,176.0,170.5,197.94444444444443,258.93055555555554,196.24537037037035,157.71892167022366,477.1,Severe,1
2016-12-23 13:00:00,14.6,52.833333333333336,143.16666666666669,430.0,13,4,12,0,0,0,430.0,81.91666666666667,176.0,126.5,255.95833333333334,269.51388888888886,199.4398148148148,160.41116340394018,477.1,Severe,1
2016-12-23 14:00:00,14.6,51.516666666666666,132.26666666666668,430.0,14,4,12,0,0,0,430.0,430.0,176.0,102.0,313.97222222222223,280.09722222222223,204.27430555555554,162.3406012468989,477.1,Severe,1
2016-12-23 15:00:00,14.6,49.46666666666667,130.26666666666668,430.0,15,4,12,0,0,0,430.0,430.0,176.0,106.0,371.9861111111111,290.68055555555554,208.06597222222223,163.53423696160772,477.1,Severe,1
2016-12-23 16:00:00,14.6,39.833333333333336,133.0,430.0,16,4,12,0,0,0,430.0,430.0,176.0,109.0,430.0,301.26388888888886,211.85763888888889,164.00813662997788,477.1,Severe,1
2016-12-23 17:00:00,14.6,28.899999999999995,139.66666666666666,430.0,17,4,12,0,1,0,430.0,430.0,81.91666666666667,122.0,430.0,315.76736111111114,215.64930555555554,159.08443884639314,477.1,Severe,1
2016-12-23 18:00:00,14.6,18.674999999999997,152.33333333333334,430.0,18,4,12,0,1,0,430.0,430.0,338.0,167.0,430.0,319.60069444444446,219.44097222222223,160.7432314620108,477.1,Severe,1
2016-12-23 19:00:00,32.1,12.666666666666666,183.0,81.91666666666667,19,4,12,0,1,0,430.0,430.0,338.0,167.0,371.9861111111111,308.9305555555556,218.39814814814815,167.81273290570638,173.3,Moderate,0
2016-12-23 20:00:00,32.1,10.576666666666666,199.66666666666666,81.91666666666667,20,4,12,0,1,0,81.91666666666667,430.0,338.0,223.0,313.97222222222223,298.2604166666667,216.4525462962963,173.9144510954135,173.3,Moderate,0
2016-12-23 21:00:00,32.1,9.955,215.99999999999997,81.91666666666667,21,4,12,0,0,0,81.91666666666667,430.0,338.0,227.5,255.9583333333333,287.59027777777777,214.50694444444446,179.14730080149317,177.6,Moderate,0
2016-12-23 22:00:00,32.1,10.2,208.33333333333331,81.91666666666667,22,4,12,0,0,0,81.91666666666667,81.91666666666667,338.0,240.0,197.94444444444446,276.9201388888889,212.5613425925926,183.58559469415633,173.3,Moderate,0
2016-12-23 23:00:00,32.1,10.15,208.5,81.91666666666667,23,4,12,0,0,0,81.91666666666667,81.91666666666667,461.0,240.0,139.93055555555554,261.125,210.61574074074076,183.3667871322081,173.3,Moderate,0
2016-12-24 00:00:00,32.1,10.233333333333334,186.66666666666663,81.91666666666667,0,5,12,1,0,0,81.91666666666667,81.91666666666667,461.0,266.0,81.91666666666667,245.32986111111111,209.82291666666666,181.72071805789665,173.3,Moderate,0
2016-12-24 01:00:00,32.1,10.796666666666667,180.0,81.91666666666667,1,5,12,1,0,0,81.91666666666667,81.91666666666667,461.0,289.0,81.91666666666667,229.53472222222226,209.0300925925926,178.60793046243543,173.3,Moderate,0
2016-12-24 02:00:00,32.1,11.016666666666666,169.5,81.91666666666667,2,5,12,1,0,0,81.91666666666667,81.91666666666667,461.0,283.0,81.91666666666667,213.73958333333334,208.1539351851852,173.9497024457885,173.3,Moderate,0
2016-12-24 03:00:00,32.1,10.96,163.0,81.91666666666667,3,5,12,1,0,0,81.91666666666667,81.91666666666667,461.0,249.5,81.91666666666667,197.94444444444446,207.27777777777777,167.61723611308625,173.3,Moderate,0
2016-12-24 04:00:00,32.1,10.45,157.33333333333334,81.91666666666667,4,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,246.0,81.91666666666667,197.94444444444446,206.40162037037038,167.61723611308625,173.3,Moderate,0
2016-12-24 05:00:00,32.1,9.9,158.33333333333334,81.91666666666667,5,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,273.5,81.91666666666667,197.94444444444443,205.52546296296296,167.61723611308625,173.3,Moderate,0
2016-12-24 06:00:00,32.1,9.955,169.33333333333334,81.91666666666667,6,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,341.0,81.91666666666667,197.94444444444446,204.69097222222223,167.61723611308625,173.3,Moderate,0
2016-12-24 07:00:00,32.1,11.21,180.91666666666666,81.91666666666667,7,5,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,370.0,81.91666666666667,197.94444444444446,203.8564814814815,167.61723611308625,173.3,Moderate,0
2016-12-24 08:00:00,32.1,15.466666666666669,191.25,81.91666666666667,8,5,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,370.0,81.91666666666667,197.94444444444443,203.02199074074076,167.61723611308625,173.3,Moderate,0
2016-12-24 09:00:00,32.1,24.316666666666663,190.91666666666666,81.91666666666667,9,5,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,309.0,81.91666666666667,197.94444444444446,202.18750000000003,167.61723611308625,173.3,Moderate,0
2016-12-24 10:00:00,32.1,33.745000000000005,180.5,81.91666666666667,10,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,259.0,81.91666666666667,197.94444444444446,200.74189814814815,167.61723611308625,173.3,Moderate,0
2016-12-24 11:00:00,32.1,42.955,165.5,81.91666666666667,11,5,12,1,0,0,81.91666666666667,81.91666666666667,430.0,259.0,81.91666666666667,183.4409722222222,199.2962962962963,161.61704841278691,173.3,Moderate,0
2016-12-24 12:00:00,32.1,49.575,155.09166666666667,81.91666666666667,12,5,12,1,0,0,81.91666666666667,81.91666666666667,430.0,181.0,81.91666666666667,168.9375,197.85069444444446,153.9662627147516,173.3,Moderate,0
2016-12-24 13:00:00,32.1,52.833333333333336,143.16666666666669,81.91666666666667,13,5,12,1,0,0,81.91666666666667,81.91666666666667,430.0,181.0,81.91666666666667,154.43402777777777,196.4050925925926,144.40275964208743,173.3,Moderate,0
2016-12-24 14:00:00,32.1,51.516666666666666,132.26666666666668,81.91666666666667,14,5,12,1,0,0,81.91666666666667,81.91666666666667,430.0,146.0,81.91666666666667,139.93055555555557,196.40509259259258,132.51306030489533,173.3,Moderate,0
2016-12-24 15:00:00,32.1,49.46666666666667,130.26666666666668,81.91666666666667,15,5,12,1,0,0,81.91666666666667,81.91666666666667,430.0,129.0,81.91666666666667,125.42708333333333,196.4050925925926,117.59367555996779,173.3,Moderate,0
2016-12-24 16:00:00,32.1,39.833333333333336,133.0,81.91666666666667,16,5,12,1,0,0,81.91666666666667,81.91666666666667,430.0,127.5,81.91666666666667,110.9236111111111,196.4050925925926,98.27431573535824,173.3,Moderate,0
2016-12-24 17:00:00,32.1,28.899999999999995,139.66666666666666,81.91666666666667,17,5,12,1,1,0,81.91666666666667,81.91666666666667,430.0,127.5,81.91666666666667,96.4201388888889,196.40509259259258,71.05221288614857,173.3,Moderate,0
2016-12-24 18:00:00,32.1,18.674999999999997,152.33333333333334,81.91666666666667,18,5,12,1,1,0,81.91666666666667,81.91666666666667,430.0,237.0,81.91666666666667,81.91666666666667,196.4050925925926,0.0,173.3,Moderate,0
2016-12-24 19:00:00,32.1,12.666666666666666,183.0,81.91666666666667,19,5,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,437.0,81.91666666666667,81.91666666666667,196.4050925925926,0.0,173.3,Moderate,0
2016-12-24 20:00:00,32.1,10.576666666666666,199.66666666666666,81.91666666666667,20,5,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,437.0,81.91666666666667,81.91666666666667,196.40509259259258,0.0,173.3,Moderate,0
2016-12-24 21:00:00,32.1,9.955,215.99999999999997,81.91666666666667,21,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,465.0,81.91666666666667,81.91666666666667,194.33449074074076,0.0,177.6,Moderate,0
2016-12-24 22:00:00,32.1,10.2,208.33333333333331,81.91666666666667,22,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,465.0,81.91666666666667,81.91666666666667,192.26388888888889,0.0,173.3,Moderate,0
2016-12-24 23:00:00,32.1,10.15,208.5,81.91666666666667,23,5,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,465.0,81.91666666666667,81.91666666666667,190.19328703703704,0.0,173.3,Moderate,0
2016-12-25 00:00:00,32.1,10.233333333333334,186.66666666666663,81.91666666666667,0,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,465.0,81.91666666666667,81.91666666666667,188.1226851851852,0.0,173.3,Moderate,0
2016-12-25 01:00:00,32.1,10.796666666666667,180.0,81.91666666666667,1,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,465.0,81.91666666666667,81.91666666666667,186.05208333333334,0.0,173.3,Moderate,0
2016-12-25 02:00:00,32.1,11.016666666666666,169.5,81.91666666666667,2,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,187.0,81.91666666666667,81.91666666666667,183.98148148148147,0.0,173.3,Moderate,0
2016-12-25 03:00:00,32.1,10.96,163.0,81.91666666666667,3,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,187.0,81.91666666666667,81.91666666666667,181.91087962962965,0.0,173.3,Moderate,0
2016-12-25 04:00:00,32.1,10.45,157.33333333333334,81.91666666666667,4,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,187.0,81.91666666666667,81.91666666666667,181.10416666666666,0.0,173.3,Moderate,0
2016-12-25 05:00:00,32.1,9.9,158.33333333333334,81.91666666666667,5,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,341.0,81.91666666666667,81.91666666666667,180.2974537037037,0.0,173.3,Moderate,0
2016-12-25 06:00:00,32.1,9.955,169.33333333333334,81.91666666666667,6,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,341.0,81.91666666666667,81.91666666666667,179.49074074074076,0.0,173.3,Moderate,0
2016-12-25 07:00:00,32.1,11.21,180.91666666666666,81.91666666666667,7,6,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,349.0,81.91666666666667,81.91666666666667,178.68402777777777,0.0,173.3,Moderate,0
2016-12-25 08:00:00,32.1,15.466666666666669,191.25,81.91666666666667,8,6,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,351.5,81.91666666666667,81.91666666666667,177.8773148148148,0.0,173.3,Moderate,0
2016-12-25 09:00:00,32.1,24.316666666666663,190.91666666666666,81.91666666666667,9,6,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,322.0,81.91666666666667,81.91666666666667,177.07060185185185,0.0,173.3,Moderate,0
2016-12-25 10:00:00,32.1,33.745000000000005,180.5,81.91666666666667,10,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,322.0,81.91666666666667,81.91666666666667,174.15277777777777,0.0,173.3,Moderate,0
2016-12-25 11:00:00,32.1,42.955,165.5,81.91666666666667,11,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,322.0,81.91666666666667,81.91666666666667,171.2349537037037,0.0,173.3,Moderate,0
2016-12-25 12:00:00,32.1,49.575,155.09166666666667,81.91666666666667,12,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,183.0,81.91666666666667,81.91666666666667,169.92824074074076,0.0,173.3,Moderate,0
2016-12-25 13:00:00,32.1,52.833333333333336,143.16666666666669,81.91666666666667,13,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,183.0,81.91666666666667,81.91666666666667,168.62152777777777,0.0,173.3,Moderate,0
2016-12-25 14:00:00,32.1,51.516666666666666,132.26666666666668,81.91666666666667,14,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,183.0,81.91666666666667,81.91666666666667,167.3148148148148,0.0,173.3,Moderate,0
2016-12-25 15:00:00,32.1,49.46666666666667,130.26666666666668,81.91666666666667,15,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,183.0,81.91666666666667,81.91666666666667,166.00810185185185,0.0,173.3,Moderate,0
2016-12-25 16:00:00,32.1,39.833333333333336,133.0,81.91666666666667,16,6,12,1,0,0,81.91666666666667,81.91666666666667,81.91666666666667,141.0,81.91666666666667,81.91666666666667,164.70138888888889,0.0,173.3,Moderate,0
2016-12-25 17:00:00,32.1,28.899999999999995,139.66666666666666,81.91666666666667,17,6,12,1,1,0,81.91666666666667,81.91666666666667,81.91666666666667,141.0,81.91666666666667,81.91666666666667,164.70138888888889,0.0,173.3,Moderate,0
